ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,detailed-label
1532537632.001522,9592,0,31902.0,545,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539343.002594,8711,0,54663.0,2496,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568551.002613,5347,0,16232.0,4722,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532582530.007371,8884,0,65222.0,6332,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528489.009583,3359,0,33792.0,4525,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532582008.005379,7460,0,45151.0,4505,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532537285.002979,6937,0,8974.0,840,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531299.005135,6094,0,51329.0,8014,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583622.003659,6380,0,7653.0,3323,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544599.001022,1787,0,928.0,4471,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544588.001548,1748,0,18037.0,4529,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532561880.007502,1874,0,14445.0,4925,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553988.002954,344,0,45066.0,6714,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587161.997279,5638,0,10870.0,999,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534485.005898,773,0,58170.0,9402,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527831.007496,9267,0,20750.0,6233,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532545311.000932,2179,0,49164.0,1595,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594419.004722,2404,0,48342.0,717,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574207.001859,7919,0,56530.0,7360,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549414.001473,3029,0,45468.0,8536,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528100.005982,2704,0,2505.0,6561,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590908.003343,5281,0,50152.0,6325,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532548529.000093,5174,0,63377.0,5589,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549799.003739,1839,0,64672.0,9301,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556506.002868,3969,0,15200.0,861,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566086.003503,9618,0,15919.0,2249,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570168.002284,8157,0,22167.0,2076,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558682.004427,7661,0,49888.0,4963,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573027.004404,6624,0,33726.0,6134,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555495.008337,7539,0,13485.0,8420,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591592.003944,8476,0,27650.0,4706,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573817.000725,2365,0,13935.0,3031,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578660.001407,9675,0,39634.0,9696,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528827.001534,2766,0,35399.0,3769,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531771.003322,3747,0,34880.0,6250,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572410.005244,8162,0,16843.0,4081,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568980.003738,3651,0,6685.0,7348,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538719.003212,2714,0,46435.0,9577,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556417.005697,7077,0,41961.0,5522,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550214.004474,8225,0,20954.0,9512,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525550.004102,7380,0,57100.0,6152,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590016.995906,915,0,35791.0,8870,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533946.002382,5445,0,61822.0,7273,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589838.002179,6836,0,5878.0,8706,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552819.000947,2723,0,46822.0,5365,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549680.002388,8455,0,973.0,1750,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532567025.002203,6539,0,11670.0,1360,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580375.002093,6644,0,21337.0,7153,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544816.000235,8545,0,23750.0,1576,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589869.998191,2079,0,53964.0,1910,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555705.004949,3790,0,20893.0,1733,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551009.002642,4690,0,35179.0,7535,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556153.005161,4292,0,47739.0,1234,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558148.001088,3335,0,32998.0,7789,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532561569.005058,8878,0,57771.0,6639,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533323.005354,2146,0,65383.0,9200,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594143.00372,5980,0,59046.0,9807,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552716.002957,7568,0,60567.0,5800,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534766.008834,7883,0,35786.0,201,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532591982.006047,584,0,39489.0,498,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590595.002052,112,0,52938.0,5193,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532565560.00098,3180,0,2670.0,2047,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579849.006252,1638,0,32847.0,5051,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555784.999189,2941,0,15359.0,116,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533929.005316,4621,0,29404.0,4037,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531410.007394,5234,0,15842.0,7763,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544096.001155,6136,0,50904.0,6004,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527498.005518,8349,0,30633.0,7422,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532548340.001971,1471,0,29369.0,7412,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576584.999237,8607,0,32709.0,2516,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558315.002783,5142,0,17620.0,3649,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585462.001174,7874,0,37772.0,2202,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544922.00127,6128,0,28989.0,5395,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581138.001116,1784,0,58285.0,6943,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580357.005365,2396,0,11221.0,309,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547954.00132,8409,0,53746.0,3488,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572922.00654,3685,0,12803.0,9378,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585031.001532,9719,0,55725.0,3378,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557042.999917,9073,0,33470.0,4205,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531320.00397,6530,0,57331.0,1818,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547475.0004,9839,0,44947.0,2601,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532592445.005099,5497,0,31610.0,2128,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532581924.002956,5605,0,58123.0,9308,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534911.003759,5505,0,28006.0,5627,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590905.00329,522,0,35471.0,3791,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572151.005244,4945,0,12739.0,7000,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552817.997771,7974,0,40735.0,237,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532572765.005351,4834,0,40992.0,4918,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532548230.001292,4671,0,31095.0,4038,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532586258.00069,4920,0,26738.0,7084,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530549.002702,314,0,15279.0,4681,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532542276.005084,4237,0,18890.0,5656,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566038.004861,7708,0,32033.0,8795,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568847.005936,542,0,35298.0,78,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576492.998227,9224,0,50360.0,9140,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577357.994999,1590,0,13647.0,3015,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525852.007539,2647,0,27723.0,3965,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539902.999082,7957,0,5164.0,3427,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532553944.001633,2725,0,47568.0,3950,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544461.004516,4065,0,56880.0,7149,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544394.002245,980,0,12647.0,3834,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527686.006622,7339,0,51273.0,1533,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577030.998299,179,0,7469.0,3044,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532535626.999144,1586,0,33828.0,2366,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526431.004229,2945,0,18685.0,8774,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528152.004855,8226,0,34170.0,245,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566209.001661,6892,0,49830.0,8624,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570916.005146,1928,0,1905.0,9619,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538472.004974,1607,0,15502.0,1189,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551153.001956,6338,0,42028.0,3722,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527051.005321,8821,0,36330.0,5180,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526271.002322,3602,0,52488.0,7602,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547826.004102,6296,0,9033.0,4105,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580099.006589,7018,0,12295.0,5265,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576008.001682,9020,0,55453.0,6554,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532579643.002866,3987,0,14270.0,5340,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566831.004989,7747,0,55669.0,9394,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550183.007333,4768,0,6991.0,9229,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531155.001019,3055,0,2945.0,5796,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532568568.004689,2301,0,57913.0,911,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577761.000834,1338,0,9486.0,5014,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525743.006566,8855,0,31462.0,6576,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532549890.002646,9098,0,12017.0,4442,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532542087.002773,500,0,64848.0,8510,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563608.004027,4422,0,49743.0,8988,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530317.002984,5929,0,47308.0,7907,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532545751.999574,6871,0,44846.0,1504,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588660.997025,2519,0,59641.0,2775,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587039.00282,3201,0,13149.0,6268,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532540583.999144,3572,0,52325.0,2388,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558794.00473,1774,0,23511.0,3382,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551477.004416,7298,0,43838.0,1193,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584836.005626,4061,0,22231.0,3482,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532594017.00574,6123,0,46029.0,4735,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527553.005172,7514,0,54751.0,1609,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532554176.006079,5252,0,56602.0,6733,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530404.000386,7534,0,8845.0,7054,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544947.999443,8490,0,61773.0,8358,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532564948.005172,1223,0,51767.0,5058,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532585187.00477,2389,0,32776.0,9261,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532586698.001623,6406,0,36308.0,1550,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532593356.003242,2059,0,53071.0,5075,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578049.996966,2564,0,58328.0,2046,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590031.998601,2211,0,50011.0,6123,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590670.002286,7439,0,28319.0,3256,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532537617.998454,2170,0,46948.0,9808,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550608.003505,3309,0,45486.0,4175,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532571606.002522,3988,0,32822.0,1166,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573235.00354,8131,0,58279.0,2055,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532530038.001364,8505,0,51184.0,9886,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532532209.003194,1800,0,13822.0,5286,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546508.003708,3195,0,30709.0,3929,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555642.007491,2803,0,51296.0,7282,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560532.004721,4164,0,24441.0,9311,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573213.999767,8196,0,16092.0,3523,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532554285.006457,9289,0,15967.0,8407,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546579.003614,4568,0,55507.0,2447,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547910.003009,465,0,23778.0,4361,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532546622.006399,6848,0,42110.0,8866,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536963.997371,3125,0,26908.0,3139,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529404.0004,9904,0,49700.0,2205,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559777.001894,2371,0,4917.0,9423,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532545406.000404,7950,0,20867.0,9697,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563416.004657,230,0,23073.0,2352,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578126.997533,5532,0,35656.0,9052,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563169.006372,6749,0,58869.0,1392,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566445.000932,6299,0,23746.0,7979,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534244.00692,8905,0,4372.0,8483,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576859.000676,5423,0,64665.0,4500,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529686.002923,9985,0,1379.0,84,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532590590.999822,6340,0,28534.0,1730,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532575637.001376,4054,0,7820.0,1582,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532582729.005394,587,0,41628.0,7872,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532575480.999144,5792,0,41243.0,8020,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533178.004474,2792,0,42692.0,2882,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532559155.007097,981,0,28478.0,3959,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587657.001821,1056,0,45912.0,9708,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576487.002146,1561,0,6053.0,5030,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529207.007422,8989,0,12695.0,1648,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532577616.002562,7202,0,53708.0,362,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532574172.999351,1387,0,41898.0,2515,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532555253.004735,8282,0,53414.0,9045,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525815.003602,4504,0,64611.0,9544,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570479.006204,5636,0,48361.0,5480,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532580997.005716,6880,0,47362.0,4264,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532537424.002486,3847,0,17538.0,7355,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532529299.008358,2057,0,34279.0,6865,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532563475.006796,3395,0,2489.0,7719,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538205.002307,8643,0,44407.0,7744,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576382.996226,6736,0,24033.0,2387,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534815.003429,6975,0,15050.0,9501,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536835.000231,8521,0,9798.0,6353,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531921.006801,3146,0,21718.0,9296,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532560000.005433,5664,0,53914.0,5233,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532588289.997264,6064,0,50322.0,4980,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573230.001641,906,0,15101.0,1405,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589608.000028,3967,0,64770.0,1838,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532587870.00098,1745,0,44243.0,7276,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569483.004648,3733,0,53387.0,4807,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532535440.00472,5082,0,49031.0,8922,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533169.005096,231,0,33436.0,4053,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532552382.999804,8759,0,16057.0,1735,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532595057.003169,2362,0,48665.0,2465,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566889.001442,3772,0,25812.0,3968,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532539251.004062,3358,0,8067.0,1894,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532578377.999838,8465,0,16452.0,7637,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532556171.001607,253,0,53246.0,1043,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532541673.000041,5204,0,57832.0,7483,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569916.004818,1396,0,18351.0,7766,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532547259.007147,2207,0,5103.0,6365,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558375.002193,1870,0,12589.0,2474,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573962.000808,4474,0,24663.0,3690,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532584054.004254,6475,0,18508.0,3454,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532564272.002858,4975,0,9564.0,3185,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550255.00193,8627,0,23585.0,8145,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532582325.001983,1724,0,60401.0,6493,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532565609.001562,3443,0,60053.0,2695,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532526959.009268,9822,0,59181.0,7252,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538368.005123,1669,0,55864.0,7311,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532562937.002803,5795,0,38679.0,3574,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532583883.003344,9601,0,19656.0,2831,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532570283.00545,4254,0,56629.0,7515,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527857.007185,6909,0,33261.0,230,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532573683.002101,4147,0,12348.0,1478,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532541335.000035,938,0,13619.0,8801,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532589413.000406,7089,0,16259.0,6837,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569563.004845,6835,0,12158.0,6833,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569195.006599,510,0,5607.0,3572,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551527.004866,3896,0,15657.0,3642,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532566354.003525,262,0,4300.0,6507,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532569586.006997,8580,0,12862.0,8186,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532544573.000609,1306,0,39594.0,6778,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532550101.002653,8376,0,42479.0,7202,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532528677.005741,8791,0,15151.0,4034,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532525673.005635,4197,0,25391.0,6862,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532561451.00301,9330,0,18205.0,7114,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558776.007712,2446,0,43122.0,8557,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532533956.006187,4294,0,7777.0,1379,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534752.00082,8642,0,46158.0,4794,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576356.999316,2052,0,64879.0,5844,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532538533.005038,3000,0,54154.0,5478,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557510.001131,462,0,28959.0,9291,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532543843.000517,198,0,3304.0,4088,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532576435.998992,7555,0,41767.0,577,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551443.003177,272,0,36002.0,3108,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532536298.997219,8075,0,28621.0,2663,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532554994.007285,9851,0,38117.0,8810,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532531482.000026,6574,0,20853.0,5381,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532557214.003886,4785,0,23482.0,8102,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532551254.004235,2829,0,48012.0,7301,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532558818.003584,7139,0,55009.0,2872,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532527830.006572,9635,0,22088.0,8946,81.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
1532534785.006017,7517,0,54271.0,371,23.0,0,2,0.0,2,1.0,40.0,0.0,0.0,1,0
